ML Catalog #,Format,Scientific Name,Common Name,Background Species,Subtitle,Recordist,Year,Month,Day,Time,Country,State,County,Locality,Latitude,Longitude,Elevation (m),AgeSex,Behavior,Stimulus,Confidence In ID,How Identified,Captive,Specimen,Quality,Audio Quality For Video,Cut Length (s),Recorder,Microphone,Accessory,Channels,eBird Checklist ID,Air Temp (C),Water Temp (C),Habitat,Regional Habitat,Physical Feature,Public Note,Subject Note,Equipment Note,Class,Order,Family,Taxonomic Sort
118854,Audio,Corvus brachyrhynchos,American Crow,,,"Keller, Geoffrey A",2001,5,23,1046,United States,California,Tulare,11.3 km W of Earlimart; Colonel Allensworth State Historical Park,,,,,call,,Certain,Sight,,,3,0,211,HHB PORTADAT PDR 1000,,Roché Parabola 74cm/17.7cm (29.1in/7in),Mono,,,,,,," NOTES: ""Bird was vocalizing on the wing, being chased by kingbirds...""",,,Aves,Passeriformes,Corvidae,188780
93768,Audio,Corvus brachyrhynchos,American Crow,Seiurus aurocapilla -- Ovenbird,,"Medler, Matthew D",1998,5,16,615,United States,New York,Tompkins,Connecticut Hill Wildlife Management Area,42.353956,-76.683531,,Unknown Age Unknown Sex (2),call,Natural,Certain,Sight and Sound,,,3,0,452,HHB PORTADAT PDR 1000,,Roché Parabola 74cm/17.7cm (29.1in/7in),Mono,,,,,,,,,,Aves,Passeriformes,Corvidae,188780
87497,Audio,Corvus brachyrhynchos,American Crow,Cardinalis cardinalis -- Northern Cardinal; Poecile atricapillus -- Black-capped Chickadee,,"Medler, Matthew D",1998,5,7,534,United States,New York,Tompkins,Town of Lansing; 946 Cayuga Heights Rd.,42.487842,-76.506071,220,,call,Natural,Certain,Sound,,,3,0,114,HHB PORTADAT PDR 1000,,Roché Parabola 74cm/17.7cm (29.1in/7in),Mono,,,,Suburban,,,ML: 250 Hz high-pass filter applied during analog archival process.,,,Aves,Passeriformes,Corvidae,188780
86384,Audio,Corvus brachyrhynchos,American Crow,,,"van den Berg, Arnoud B",1995,5,4,805,United States,New Jersey,Sussex,Wolfpit Rd.,,,,,call; establish flock contact; mob; scold,Natural,Certain,Sight and Sound,,,3,0,90,SONY TCD-D3,,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),Mono,,,,Forest; Deciduous Forest,,, NOTES: (Behav. Context: mobbing Bubo virginianus;  Cover Den: med)     , Number of individuals=AU30+; ,,Aves,Passeriformes,Corvidae,188780
71896,Audio,Corvus brachyrhynchos,American Crow,,,"Fischer, Martha J",2001,4,11,1150,United States,New York,Tompkins,E of Ithaca; Cornell Laboratory of Ornithology,,,,Adult Female (1),beg; call; mate,Natural,Certain,Sight and Sound,,,3,0,340,HHB PORTADAT PDR 1000,,Parabola 76.2cm (30in),Mono,,,,Suburban; Yard,,, NOTES: Female calling from nest.,,,Aves,Passeriformes,Corvidae,188780
58192,Audio,Corvus brachyrhynchos,American Crow,,,"Gunn, William W. H. ",1967,1,12,0,United States,Florida,,"Flamingo, Campsite",,,,,forage,,Not Provided,,,,3,0,41,,,,,,,,,,," NOTES: ""attracted by food at an abandoned picnic table"" WWHG",,,Aves,Passeriformes,Corvidae,188780
58186,Audio,Corvus brachyrhynchos,American Crow,Buteo platypterus -- Broad-winged Hawk; Tamiasciurus hudsonicus -- Red Squirrel,,"Gunn, William W. H. ",1957,8,13,"",Canada,Ontario,,Algonquin Park; Lake of 2 Rivers Campsite,,,,,call,,Not Provided,,,,3,0,27,,,,,,,,,,,"NOTES: 5759; ""No. Calls: 6/ 8"" (WWHG)",,,Aves,Passeriformes,Corvidae,188780
58180,Audio,Corvus brachyrhynchos,American Crow,,,"Gunn, William W. H. ",1954,4,11,"",Canada,Ontario,,Willowdale; Hogg's Hollow Valley; Roycrest Avenue,,,,,call,,Not Provided,,,,3,0,36,,,,,,,,,,,"NOTES: 5409; ""calling in bursts of 4 or 5 notes"" WWHG",,,Aves,Passeriformes,Corvidae,188780
39331,Audio,Corvus brachyrhynchos,American Crow,,,"Hewitt, Oliver H",1987,5,31,630,United States,Florida,,15.0 km S of Gainesville,29.5,-82.3333333,,,call,,Not Provided,,,,3,0,164,SONY TC-D5M,,,Mono,,,,,,," NOTES: BNA: Call, but type not determined. JN 19May2005",,,Aves,Passeriformes,Corvidae,188780
36943,Audio,Corvus brachyrhynchos,American Crow,Vireo olivaceus -- Red-eyed Vireo,,"van den Berg, Arnoud B",1986,6,22,630,United States,New York,Tompkins,Ithaca; Cornell Laboratory of Ornithology,,,,,call; mob,Natural,Not Provided,Sight and Sound,,,3,0,476,NAGRA E,,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),Mono,,,,Forest; Deciduous Forest; Suburban,,," NOTES: (Age/Sex: adults, unknown age, unknown sex;  Cover Den: Thick) This large-scale mobbing was also heard on other days; B.virginianus raised young at this locality.   Notes on tape: ""Flock of about 100 birds"" JN 19May2005   BNA: Calls, possibly Assembly or Alert Calls. JN 19May2005     ",,,Aves,Passeriformes,Corvidae,188780
