ML Catalog #,Format,Scientific Name,Common Name,Background Species,Subtitle,Recordist,Year,Month,Day,Time,Country,State,County,Locality,Latitude,Longitude,Elevation (m),AgeSex,Behavior,Stimulus,Confidence In ID,How Identified,Captive,Specimen,Quality,Audio Quality For Video,Cut Length (s),Recorder,Microphone,Accessory,Channels,eBird Checklist ID,Air Temp (C),Water Temp (C),Habitat,Regional Habitat,Physical Feature,Public Note,Subject Note,Equipment Note,Class,Order,Family,Taxonomic Sort
64289,Audio,Passer domesticus,House Sparrow,,,"Gunn, William W. H. ",1955,3,13,0,Canada,Ontario,,Reg. James' Garden,,,,,call; mechanical sound,,Certain,Sight and Sound,,,2,0,355,,,,,,,,,,," NOTES: winter flock      jib-jib      chifAlso heard: traffic, aircraft, wing sounds at endQ 2",,,Aves,Passeriformes,Passeridae,325060
64288,Audio,Passer domesticus,House Sparrow,Corvus brachyrhynchos -- American Crow,,"Gunn, William W. H. ",1954,4,11,0,Canada,Ontario,,Willowdale     Royerest Ave.,,,,,,,Certain,Sight and Sound,,,2,0,25,,,,,,,,,,," NOTES: Also: distant traffic, crow, voiceQ 2",,,Aves,Passeriformes,Passeridae,325060
34506,Audio,Passer domesticus,House Sparrow,,,"Morton, Eugene S",1978,3,2,0,Cuba,Matanzas,,Varadero,,,,,,,Certain,Sight and Sound,,,2,0,14,UHER 4000,,,Mono,,,,,,,NOTES: TAPE 201 CUT A7,,,Aves,Passeriformes,Passeridae,310480
34500,Audio,Passer domesticus,House Sparrow,,,"Morton, Eugene S",1978,3,2,1758,Cuba,Matanzas,,Varadero,,,,,,,Certain,Sight and Sound,,,2,0,60,UHER 4000,,,Mono,,,,,,,NOTES: TAPE 201 CUT A1,,,Aves,Passeriformes,Passeridae,310480
33939,Audio,Passer domesticus,House Sparrow,,,"Parker, III, Theodore A",1984,2,12,600,Peru,Lima,,"Miraflores, In Lima",-12.13,-77.03,5,,call,Natural,Certain,Sight,,,2,0,65,NAGRA IV-B,,Roché Parabola 74cm/17.7cm (29.1in/7in),Mono,,,,Urban; Yard,,,, Number of individuals=AU1+; ,,Aves,Passeriformes,Passeridae,310480
26328,Audio,Passer domesticus,House Sparrow,,,"Stein, Robert C",1964,6,30,630,United States,Montana,,Ninepipe Wildlife Refuge; Charlo,,,,,call; song,,Not Provided,Sight and Sound,,,2,0,33,NAGRA III-B,,Parabola 91.4cm/30.5cm (36in/12in),Mono,,,,,,, NOTES: CHIRPS AND SONG(?). SMALL FLOCK.  MALE(S),,,Aves,Passeriformes,Passeridae,310480
14440,Audio,Passer domesticus,House Sparrow,,,"Ward, William V",1967,11,26,530,New Zealand,,,Nelson,-41.3,173.2833333,90,Unknown Age Male (1),advertise; call,Natural,Not Provided,Sight and Sound,,,2,0,42,MAGNEMITE 610E,,Parabola 101.6cm/25.4cm (40in/10in),Mono,,,,,,, NOTES:   1 MALE(S),,,Aves,Passeriformes,Passeridae,310480
14434,Audio,Passer domesticus,House Sparrow,,,"Thomas, C. S",1957,12,27,0,United States,Massachusetts,Worcester,Leominster; Worcester Co.,42.516,-71.75,140,,call,,Not Provided,,,,2,0,68,MAGNEMITE UNSPECIFIED MODEL,,,Mono,,,,Suburban,,, NOTES:  Background: HUMAN IMITATION OF PARUS ATRICAPILLUS; SOME GOOD CLEAR CALLS WITH FLOCK IN BACKGROUND.,,,Aves,Passeriformes,Passeridae,310480
173116,Audio,Haemorhous mexicanus; Passer domesticus,House Finch; House Sparrow,,,"Mundinger, Paul C",1973,4,22,"",,,,"",,,,,call; song,,Not Provided,,,,1,0,1820,,,,Mono,,,,,,,<p>Box notes:12 Edit. Ap 22 R.U.</p>  <p>R.U. Dialect.</p>  <p>1. Blk male song; Blk pr F6; Ap 22.</p>  <p>2. HOSP male song; HOSP pr. FC; Ap 22.</p>  <p>3. Driveway male song; Ap 22.</p>  <p>4. Founders male song; Ap 22.</p>  <p>5. V. pr*** male song; Ap 22.</p>,,,Aves,Passeriformes,Fringillidae,305980
115966,Audio,Passer domesticus,House Sparrow,,,"Macaulay, Linda R",2002,1,27,630,Bahamas,,,N of Lucaya,26.5,-78.5,,Adult Male (1),advertise; song,Natural,Certain,Sight and Sound,,,1,0,82,SONY TC-D5 PRO II,,,Mono,,,,,,, NOTES: calling from center of palm tree in resort garden digitized with HPF@180-SBA,,,Aves,Passeriformes,Passeridae,310480
14433,Audio,Passer domesticus,House Sparrow,Cyanocitta cristata -- Blue Jay,,"Thomas, C. S",1957,11,16,1000,United States,New York,Tompkins,Ithaca; Cornell Laboratory of Ornithology,42.45,-76.5,245,,call; forage,,Not Provided,,,,1,0,97,MAGNEMITE UNSPECIFIED MODEL,,,Mono,,,,Suburban,,, NOTES:  Background: HUMAN (IMITATION OF PARUS ATRICAPILLUS);  Weather: WIND; CALLS FROM FLOCK AND SINGLE CALLS NEAR END.  MALE(S); FEMALE(S),,,Aves,Passeriformes,Passeridae,310480
142604,Audio,Passer domesticus,House Sparrow,,,"Remold, Heinz G",2001,10,,0,Brazil,Minas Gerais,,10.0 km W of Timoteo; Cava Grande,,,300,,,Natural,Uncertain,Sound,,,0,0,0,,,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),,,,,,,,,,,Aves,Passeriformes,Passeridae,310480
142520,Audio,Passer domesticus,House Sparrow,,,"Remold, Heinz G",2000,10,,0,Brazil,Rio de Janeiro,,10.0 km S of Copacabana,,,,,call,Natural,Uncertain,Sound,,,0,0,0,,,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),,,,,,,,, Response to playback: No response.,,Aves,Passeriformes,Passeridae,310480
104929,Audio,Passer domesticus,House Sparrow,Streptopelia decaocto -- Eurasian Collared-Dove,,"Macaulay, Linda R",1997,3,31,1800,Morocco,,,Larache,33.0,-6.5,35,,call,Natural,Certain,Sight and Sound,,,0,0,200,SONY TC-D5 PRO II,,,,,,,,,, NOTES: hotel garden,,,Aves,Passeriformes,Passeridae,310480
96253,Audio,Passer domesticus,House Sparrow,,Moroccan music,"Macaulay, Linda R",1995,7,8,0,Morocco,,,N of Taurandot,,,,,call,Natural,Certain,Sight and Sound,,,0,0,59,SONY TC-D5 PRO II,,,Mono,,,,Urban,,, NOTES: HPF@250HZ. mf               In the garden of the LaGazelle d'or Hotel with Blue Tit ,,,Aves,Passeriformes,Passeridae,310480
72005,Audio,Passer domesticus,House Sparrow,,,"Pratt, H. Douglas ",1991,7,14,0,United States,Hawaii,Hawaii,Kailua-Kona,,,,,,,Not Provided,,,,0,0,0,,,,,,,,,,,,,,Aves,Passeriformes,Passeridae,310480
