ML Catalog #,Format,Scientific Name,Common Name,Background Species,Subtitle,Recordist,Year,Month,Day,Time,Country,State,County,Locality,Latitude,Longitude,Elevation (m),AgeSex,Behavior,Stimulus,Confidence In ID,How Identified,Captive,Specimen,Quality,Audio Quality For Video,Cut Length (s),Recorder,Microphone,Accessory,Channels,eBird Checklist ID,Air Temp (C),Water Temp (C),Habitat,Regional Habitat,Physical Feature,Public Note,Subject Note,Equipment Note,Class,Order,Family,Taxonomic Sort
164308,Audio,Poecile rufescens,Chestnut-backed Chickadee,,,"Clock, Benjamin M",2008,10,30,"",United States,California,,Point Reyes Bird Observatory,37.92975,-122.735939,,,call,Natural,Certain,Sight and Sound,,,3,0,74,NAGRA ARES-BB+,Telinga Pro 5W,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),Stereo,S4481778,,,,,,View entire eBird checklist for this location here: http://ebird.org/ebird/view/checklist?subID=S4481778,,,Aves,Passeriformes,Paridae,200760
125341,Audio,Poecile rufescens,Chestnut-backed Chickadee,,,"Sander, Thomas G",1988,3,27,0,United States,California,Marin,Devil's Gulch,,,,,,,Not Provided,,,,3,0,91,UHER UNSPECIFIED MODEL,,Sony PBR-330 Parabola 32.8cm/6.5cm(12.9in/2.6in),Mono,,,,,,,,,,Aves,Passeriformes,Paridae,200760
121971,Audio,Poecile rufescens,Chestnut-backed Chickadee,Catherpes mexicanus -- Canyon Wren; Chamaea fasciata -- Wrentit; Toxostoma redivivum -- California Thrasher; Cardellina pusilla -- Wilson's Warbler; Zonotrichia leucophrys -- White-crowned Sparrow,,"Marantz, Curtis A",2005,6,6,1057,United States,California,San Luis Obispo,"Montana de Oro State Park, Coon Creek",35.2333333,-120.8813889,25,Immature Unknown Sex (1),Social context: family; beg; call; establish flock contact; establish parent young contact; forage,Natural,Certain,Sight and Sound,,,3,0,187,HHB PORTADAT PDR 1000,,Roché Parabola 74cm/17.7cm (29.1in/7in),Mono,,,,Deciduous Forest; Creek; Riparian,,Thicket/Brush,NOTES: An adult with a begging juvenile foraging together 5-7 m up and <10 m away in willow riparian below second bridge; the loud Òchick-chickÓ calls were presumably given by the adult and the other calls by the juvenile.,,,Aves,Passeriformes,Paridae,200760
110996,Audio,Poecile rufescens,Chestnut-backed Chickadee,,,"Sander, Thomas G",,,,0,United States,California,Marin,"",,,,,,,Not Provided,,,,3,0,202,NAGRA IV-S,,Roché Parabola 74cm/17.7cm (29.1in/7in),Mono,,,,,,, NOTES: (AOU #741.) BNA: Calls.,,,Aves,Passeriformes,Paridae,200760
58135,Audio,Poecile rufescens,Chestnut-backed Chickadee,Piranga ludoviciana -- Western Tanager,,"Gunn, William W. H. ",1962,5,22,0,Canada,British Columbia,,Vancouver Island; Miracle Beach Provincial Park,,,,,call,,Not Provided,,,,3,0,45,NAGRA III,,Parabola 101.6cm (40in),,,,,,,," NOTES: ""Several birds; chickadee notes, etc.; Also: Western Tanager",,,Aves,Passeriformes,Paridae,200760
18723,Audio,Poecile rufescens,Chestnut-backed Chickadee,,,"Hewitt, Oliver H",1980,5,24,830,United States,Washington,,Fort Worden State Park,,,,Unknown Age Unknown Sex (2),call,Natural,Certain,Sight and Sound,,,3,0,45,SONY TC-D5,,,Mono,,,,Forest; Coniferous Forest; Deciduous Forest,,, NOTES:  Range status: NORMAL;  Breeding status: UNKNOWN;  Frequency of sound: NORMAL;  General climate: HUMID;  Cover density: MEDIUM;   Age: 2 UNKNOWN AGE; Sex: UNKNOWN               BNA: Chick-a-dee call complex. mf,,,Aves,Passeriformes,Paridae,200760
14727,Audio,Poecile rufescens,Chestnut-backed Chickadee,Sitta pygmaea -- Pygmy Nuthatch,,"Sutherland, Charles A",1961,7,26,1000,United States,California,,CARMEL; PT. LOBOS,,,,,,,Not Provided,,,,3,0,230,NAGRA III,,Parabola 91.4cm (36in),Mono,,,,,,,,,,Aves,Passeriformes,Paridae,200760
193548,Audio,Poecile rufescens,Chestnut-backed Chickadee,Sphyrapicus ruber -- Red-breasted Sapsucker; Troglodytes pacificus -- Pacific Wren; Ixoreus naevius -- Varied Thrush,,"Nelson, Richard ",2013,6,21,514,United States,Alaska,,Glacier Bay National Park and Preserve; Fall Creek,58.43878,-135.63022,,,,,Not Provided,,,,2,0,392,MARANTZ PMD 661,Sennheiser MKH 20,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),Mono,,,,,,,Habitat: Closed Coniferous  ,,,Aves,Passeriformes,Paridae,200760
192146,Audio,Poecile rufescens,Chestnut-backed Chickadee,,,"Lentfer, Hank ",2013,6,20,741,United States,Alaska,,Gustavus Forelands,58.45077,-135.8433,,,call,Natural,Not Provided,,,,2,0,160,MARANTZ PMD 661 MKII,Sennheiser MKH 20,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),Mono,,,,,,,Possibly a family group.,,,Aves,Passeriformes,Paridae,200760
174617,Audio,Poecile rufescens,Chestnut-backed Chickadee,,,"DeCicco, Lucas ",2012,4,22,1114,United States,Alaska,Valdez-Cordova,Valdez; Mineral Creek,61.13291,-146.39342,0,Adult Unknown Sex (2),call; forage,Natural,Certain,Sight,,,2,0,224,MARANTZ PMD 661,Sennheiser MKH 20,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),Mono,,10.0,,,,,"Habitat: Riparian    LNS: 150 Hz AUHipass filter applied in soundBlade to the second segment.    ML: Subject changed from recordist's original identification of Poecile rufescens rufescens to Poecile rufescens to conform to eBird Taxonomy (v. 1.55). -Jay McGowan/Matt Medler, July 2015.",,,Aves,Passeriformes,Paridae,211020
58134,Audio,Poecile rufescens,Chestnut-backed Chickadee,Geothlypis tolmiei -- MacGillivray's Warbler; Troglodytes pacificus -- Pacific Wren; Oreothlypis ruficapilla -- Nashville Warbler,,"Gunn, William W. H. ",1962,5,20,0,Canada,British Columbia,,Vancouver Island; Miracle Beach Provincial Park,,,,,call; scold,,Not Provided,,,,2,0,82,NAGRA III,,Parabola 101.6cm (40in),Mono,,,,,,," NOTES: ""Scold?, sunday calls//chickadee notes; Also: winter wren(cut 17), surf, Orange-crowned Warbler, MacGillivray's Warbler"" (WWHG)",,,Aves,Passeriformes,Paridae,200760
